name,family,num_qubits,method,routing_score,swap_count,swap_count_source,terminal_objective,routing_time_sec,runtime,evaluating_router,original_num_qubits,original_gate_count_all,original_1q_count_all,original_2q_count_all,original_cnot_count_all,original_depth,routed_gate_count_all,routed_1q_count_all,routed_2q_count_all,routed_cnot_raw_count,routed_cnot_equiv_count,routed_swap_count,routed_depth,additional_gates_total,additional_1q_total,additional_2q_total,additional_swap_count,additional_cnot_equiv_from_swap,depth_overhead,mode
urf6_160,urf6,16,sabre_layout,78852.0,78852.0,exact_swap_ops,78852.0,0.4292600001208484,0.4292600001208484,qiskit_sabre,16.0,214800.0,139620.0,75180.0,75180.0,105875.0,293652.0,139620.0,154032.0,75180.0,311736.0,78852.0,213417.0,78852.0,0.0,78852.0,78852.0,236556.0,107542.0,
urf6_160,urf6,16,rl+beam+tabu,80821.0,80821.0,,,0.44312490010634065,,qiskit_sabre,16.0,214800.0,139620.0,75180.0,75180.0,105875.0,295621.0,139620.0,156001.0,75180.0,317643.0,80821.0,214937.0,80821.0,0.0,80821.0,80821.0,242463.0,109062.0,beam8
grover_36_0227,grover,36,trivial,415.0,415.0,exact_swap_ops,415.0,0.008043200010433793,0.008043200010433793,qiskit_sabre,36.0,1782.0,1629.0,153.0,153.0,105.0,2197.0,1629.0,568.0,153.0,1398.0,415.0,362.0,415.0,0.0,415.0,415.0,1245.0,257.0,
grover_36_0227,grover,36,dense,371.0,371.0,exact_swap_ops,371.0,0.008320400025695562,0.008320400025695562,qiskit_sabre,36.0,1782.0,1629.0,153.0,153.0,105.0,2153.0,1629.0,524.0,153.0,1266.0,371.0,319.0,371.0,0.0,371.0,371.0,1113.0,214.0,
grover_36_0227,grover,36,random_best,447.0,447.0,exact_swap_ops,447.0,0.00964229996316135,0.00964229996316135,qiskit_sabre,36.0,1782.0,1629.0,153.0,153.0,105.0,2229.0,1629.0,600.0,153.0,1494.0,447.0,353.0,447.0,0.0,447.0,447.0,1341.0,248.0,
grover_36_0227,grover,36,sabre_layout,189.0,189.0,exact_swap_ops,189.0,0.012034700019285083,0.012034700019285083,qiskit_sabre,36.0,1782.0,1629.0,153.0,153.0,105.0,1971.0,1629.0,342.0,153.0,720.0,189.0,235.0,189.0,0.0,189.0,189.0,567.0,130.0,
grover_36_0227,grover,36,rl+beam+tabu,226.0,309.0,,,0.008008599979802966,,qiskit_sabre,36.0,1782.0,1629.0,153.0,153.0,105.0,2091.0,1629.0,462.0,153.0,1080.0,309.0,357.0,309.0,0.0,309.0,309.0,927.0,252.0,beam8_tabu
routing_stress_12_0356,routing_stress,12,trivial,63.0,63.0,exact_swap_ops,63.0,0.006213299930095673,0.006213299930095673,qiskit_sabre,12.0,146.0,114.0,32.0,32.0,43.0,209.0,114.0,95.0,32.0,221.0,63.0,82.0,63.0,0.0,63.0,63.0,189.0,39.0,
routing_stress_12_0356,routing_stress,12,dense,41.0,41.0,exact_swap_ops,41.0,0.00578120001591742,0.00578120001591742,qiskit_sabre,12.0,146.0,114.0,32.0,32.0,43.0,187.0,114.0,73.0,32.0,155.0,41.0,58.0,41.0,0.0,41.0,41.0,123.0,15.0,
routing_stress_12_0356,routing_stress,12,random_best,44.0,44.0,exact_swap_ops,44.0,0.0071807000786066055,0.0071807000786066055,qiskit_sabre,12.0,146.0,114.0,32.0,32.0,43.0,190.0,114.0,76.0,32.0,164.0,44.0,62.0,44.0,0.0,44.0,44.0,132.0,19.0,
routing_stress_12_0356,routing_stress,12,sabre_layout,11.0,11.0,exact_swap_ops,11.0,0.006197199923917651,0.006197199923917651,qiskit_sabre,12.0,146.0,114.0,32.0,32.0,43.0,157.0,114.0,43.0,32.0,65.0,11.0,53.0,11.0,0.0,11.0,11.0,33.0,10.0,
routing_stress_12_0356,routing_stress,12,rl+beam+tabu,12.0,12.0,,,0.0059489000122994184,,qiskit_sabre,12.0,146.0,114.0,32.0,32.0,43.0,158.0,114.0,44.0,32.0,68.0,12.0,73.0,12.0,0.0,12.0,12.0,36.0,30.0,beam8_tabu
rd84_142,rd84,16,trivial,190.0,190.0,exact_swap_ops,190.0,0.010957499966025352,0.010957499966025352,qiskit_sabre,16.0,427.0,273.0,154.0,154.0,136.0,617.0,273.0,344.0,154.0,724.0,190.0,374.0,190.0,0.0,190.0,190.0,570.0,238.0,
rd84_142,rd84,16,dense,176.0,176.0,exact_swap_ops,176.0,0.006848599994555116,0.006848599994555116,qiskit_sabre,16.0,427.0,273.0,154.0,154.0,136.0,603.0,273.0,330.0,154.0,682.0,176.0,341.0,176.0,0.0,176.0,176.0,528.0,205.0,
rd84_142,rd84,16,random_best,178.0,178.0,exact_swap_ops,178.0,0.008658499922603369,0.008658499922603369,qiskit_sabre,16.0,427.0,273.0,154.0,154.0,136.0,605.0,273.0,332.0,154.0,688.0,178.0,293.0,178.0,0.0,178.0,178.0,534.0,157.0,
rd84_142,rd84,16,sabre_layout,125.0,125.0,exact_swap_ops,125.0,0.0074026999063789845,0.0074026999063789845,qiskit_sabre,16.0,427.0,273.0,154.0,154.0,136.0,552.0,273.0,279.0,154.0,529.0,125.0,285.0,125.0,0.0,125.0,125.0,375.0,149.0,
rd84_142,rd84,16,rl+beam+tabu,125.0,125.0,,,0.006649400107562542,,qiskit_sabre,16.0,427.0,273.0,154.0,154.0,136.0,552.0,273.0,279.0,154.0,529.0,125.0,292.0,125.0,0.0,125.0,125.0,375.0,156.0,beam8_tabu
qaoa_20_0329,qaoa,20,trivial,121.0,121.0,exact_swap_ops,121.0,0.006656599929556251,0.006656599929556251,qiskit_sabre,20.0,402.0,334.0,68.0,68.0,48.0,523.0,334.0,189.0,68.0,431.0,121.0,151.0,121.0,0.0,121.0,121.0,363.0,103.0,
qaoa_20_0329,qaoa,20,dense,70.0,70.0,exact_swap_ops,70.0,0.006376700010150671,0.006376700010150671,qiskit_sabre,20.0,402.0,334.0,68.0,68.0,48.0,472.0,334.0,138.0,68.0,278.0,70.0,105.0,70.0,0.0,70.0,70.0,210.0,57.0,
qaoa_20_0329,qaoa,20,random_best,94.0,94.0,exact_swap_ops,94.0,0.008732300018891692,0.008732300018891692,qiskit_sabre,20.0,402.0,334.0,68.0,68.0,48.0,496.0,334.0,162.0,68.0,350.0,94.0,116.0,94.0,0.0,94.0,94.0,282.0,68.0,
qaoa_20_0329,qaoa,20,sabre_layout,14.0,14.0,exact_swap_ops,14.0,0.006024800008162856,0.006024800008162856,qiskit_sabre,20.0,402.0,334.0,68.0,68.0,48.0,416.0,334.0,82.0,68.0,110.0,14.0,55.0,14.0,0.0,14.0,14.0,42.0,7.0,
qaoa_20_0329,qaoa,20,rl+beam+tabu,15.0,15.0,,,0.00616980018094182,,qiskit_sabre,20.0,402.0,334.0,68.0,68.0,48.0,417.0,334.0,83.0,68.0,113.0,15.0,74.0,15.0,0.0,15.0,15.0,45.0,26.0,beam8_tabu
rd84_253,rd84,16,trivial,5996.0,5996.0,exact_swap_ops,5996.0,0.03903310000896454,0.03903310000896454,qiskit_sabre,16.0,17062.0,11102.0,5960.0,5960.0,8780.0,23058.0,11102.0,11956.0,5960.0,23948.0,5996.0,16587.0,5996.0,0.0,5996.0,5996.0,17988.0,7807.0,
rd84_253,rd84,16,dense,6079.0,6079.0,exact_swap_ops,6079.0,0.03635249985381961,0.03635249985381961,qiskit_sabre,16.0,17062.0,11102.0,5960.0,5960.0,8780.0,23141.0,11102.0,12039.0,5960.0,24197.0,6079.0,16891.0,6079.0,0.0,6079.0,6079.0,18237.0,8111.0,
rd84_253,rd84,16,random_best,6176.0,6176.0,exact_swap_ops,6176.0,0.0365792999509722,0.0365792999509722,qiskit_sabre,16.0,17062.0,11102.0,5960.0,5960.0,8780.0,23238.0,11102.0,12136.0,5960.0,24488.0,6176.0,16745.0,6176.0,0.0,6176.0,6176.0,18528.0,7965.0,
rd84_253,rd84,16,sabre_layout,6064.0,6064.0,exact_swap_ops,6064.0,0.03711389983072877,0.03711389983072877,qiskit_sabre,16.0,17062.0,11102.0,5960.0,5960.0,8780.0,23126.0,11102.0,12024.0,5960.0,24152.0,6064.0,16583.0,6064.0,0.0,6064.0,6064.0,18192.0,7803.0,
rd84_253,rd84,16,rl+beam+tabu,6087.0,6247.0,,,0.03596609993837774,,qiskit_sabre,16.0,17062.0,11102.0,5960.0,5960.0,8780.0,23309.0,11102.0,12207.0,5960.0,24701.0,6247.0,16624.0,6247.0,0.0,6247.0,6247.0,18741.0,7844.0,beam8_tabu
mod5adder_129,mod5adder,6,trivial,63.0,63.0,exact_swap_ops,63.0,0.006315600126981735,0.006315600126981735,qiskit_sabre,6.0,247.0,165.0,82.0,82.0,170.0,310.0,165.0,145.0,82.0,271.0,63.0,242.0,63.0,0.0,63.0,63.0,189.0,72.0,
mod5adder_129,mod5adder,6,dense,56.0,56.0,exact_swap_ops,56.0,0.006192000117152929,0.006192000117152929,qiskit_sabre,6.0,247.0,165.0,82.0,82.0,170.0,303.0,165.0,138.0,82.0,250.0,56.0,230.0,56.0,0.0,56.0,56.0,168.0,60.0,
mod5adder_129,mod5adder,6,random_best,57.0,57.0,exact_swap_ops,57.0,0.006063699955120683,0.006063699955120683,qiskit_sabre,6.0,247.0,165.0,82.0,82.0,170.0,304.0,165.0,139.0,82.0,253.0,57.0,236.0,57.0,0.0,57.0,57.0,171.0,66.0,
mod5adder_129,mod5adder,6,sabre_layout,38.0,38.0,exact_swap_ops,38.0,0.0059460001066327095,0.0059460001066327095,qiskit_sabre,6.0,247.0,165.0,82.0,82.0,170.0,285.0,165.0,120.0,82.0,196.0,38.0,230.0,38.0,0.0,38.0,38.0,114.0,60.0,
mod5adder_129,mod5adder,6,rl+beam+tabu,39.0,44.0,,,0.006138900062069297,,qiskit_sabre,6.0,247.0,165.0,82.0,82.0,170.0,291.0,165.0,126.0,82.0,214.0,44.0,228.0,44.0,0.0,44.0,44.0,132.0,58.0,beam8_tabu
miller_11,miller,3,trivial,8.0,8.0,exact_swap_ops,8.0,0.0055986999068409204,0.0055986999068409204,qiskit_sabre,3.0,59.0,39.0,20.0,20.0,42.0,67.0,39.0,28.0,20.0,44.0,8.0,59.0,8.0,0.0,8.0,8.0,24.0,17.0,
miller_11,miller,3,dense,7.0,7.0,exact_swap_ops,7.0,0.0057004999835044146,0.0057004999835044146,qiskit_sabre,3.0,59.0,39.0,20.0,20.0,42.0,66.0,39.0,27.0,20.0,41.0,7.0,58.0,7.0,0.0,7.0,7.0,21.0,16.0,
miller_11,miller,3,random_best,7.0,7.0,exact_swap_ops,7.0,0.005896399961784482,0.005896399961784482,qiskit_sabre,3.0,59.0,39.0,20.0,20.0,42.0,66.0,39.0,27.0,20.0,41.0,7.0,58.0,7.0,0.0,7.0,7.0,21.0,16.0,
miller_11,miller,3,sabre_layout,3.0,3.0,exact_swap_ops,3.0,0.0055587999522686005,0.0055587999522686005,qiskit_sabre,3.0,59.0,39.0,20.0,20.0,42.0,62.0,39.0,23.0,20.0,29.0,3.0,56.0,3.0,0.0,3.0,3.0,9.0,14.0,
miller_11,miller,3,rl+beam+tabu,3.0,5.0,,,0.005591799970716238,,qiskit_sabre,3.0,59.0,39.0,20.0,20.0,42.0,64.0,39.0,25.0,20.0,35.0,5.0,57.0,5.0,0.0,5.0,5.0,15.0,15.0,beam8_tabu
routing_stress_28_0027,routing_stress,28,trivial,245.0,245.0,exact_swap_ops,245.0,0.006427799817174673,0.006427799817174673,qiskit_sabre,28.0,246.0,180.0,66.0,66.0,42.0,491.0,180.0,311.0,66.0,801.0,245.0,125.0,245.0,0.0,245.0,245.0,735.0,83.0,
routing_stress_28_0027,routing_stress,28,dense,130.0,130.0,exact_swap_ops,130.0,0.006258599925786257,0.006258599925786257,qiskit_sabre,28.0,246.0,180.0,66.0,66.0,42.0,376.0,180.0,196.0,66.0,456.0,130.0,97.0,130.0,0.0,130.0,130.0,390.0,55.0,
routing_stress_28_0027,routing_stress,28,random_best,194.0,194.0,exact_swap_ops,194.0,0.006211299914866686,0.006211299914866686,qiskit_sabre,28.0,246.0,180.0,66.0,66.0,42.0,440.0,180.0,260.0,66.0,648.0,194.0,97.0,194.0,0.0,194.0,194.0,582.0,55.0,
routing_stress_28_0027,routing_stress,28,sabre_layout,93.0,93.0,exact_swap_ops,93.0,0.0061605998780578375,0.0061605998780578375,qiskit_sabre,28.0,246.0,180.0,66.0,66.0,42.0,339.0,180.0,159.0,66.0,345.0,93.0,77.0,93.0,0.0,93.0,93.0,279.0,35.0,
routing_stress_28_0027,routing_stress,28,rl+beam+tabu,104.0,104.0,,,0.006405399879440665,,qiskit_sabre,28.0,246.0,180.0,66.0,66.0,42.0,350.0,180.0,170.0,66.0,378.0,104.0,73.0,104.0,0.0,104.0,104.0,312.0,31.0,beam8_tabu
rd53_137,rd53,7,trivial,57.0,57.0,exact_swap_ops,57.0,0.006183900171890855,0.006183900171890855,qiskit_sabre,7.0,260.0,183.0,77.0,77.0,189.0,317.0,183.0,134.0,77.0,248.0,57.0,230.0,57.0,0.0,57.0,57.0,171.0,41.0,
rd53_137,rd53,7,dense,59.0,59.0,exact_swap_ops,59.0,0.006552099948748946,0.006552099948748946,qiskit_sabre,7.0,260.0,183.0,77.0,77.0,189.0,319.0,183.0,136.0,77.0,254.0,59.0,250.0,59.0,0.0,59.0,59.0,177.0,61.0,
rd53_137,rd53,7,random_best,67.0,67.0,exact_swap_ops,67.0,0.006446200190111995,0.006446200190111995,qiskit_sabre,7.0,260.0,183.0,77.0,77.0,189.0,327.0,183.0,144.0,77.0,278.0,67.0,243.0,67.0,0.0,67.0,67.0,201.0,54.0,
rd53_137,rd53,7,sabre_layout,34.0,34.0,exact_swap_ops,34.0,0.0062541000079363585,0.0062541000079363585,qiskit_sabre,7.0,260.0,183.0,77.0,77.0,189.0,294.0,183.0,111.0,77.0,179.0,34.0,246.0,34.0,0.0,34.0,34.0,102.0,57.0,
rd53_137,rd53,7,rl+beam+tabu,37.0,37.0,,,0.006698200013488531,,qiskit_sabre,7.0,260.0,183.0,77.0,77.0,189.0,297.0,183.0,114.0,77.0,188.0,37.0,227.0,37.0,0.0,37.0,37.0,111.0,38.0,beam8
rd53_133,rd53,7,trivial,102.0,102.0,exact_swap_ops,102.0,0.007006000028923154,0.007006000028923154,qiskit_sabre,7.0,708.0,536.0,172.0,172.0,508.0,810.0,536.0,274.0,172.0,478.0,102.0,628.0,102.0,0.0,102.0,102.0,306.0,120.0,
rd53_133,rd53,7,dense,109.0,109.0,exact_swap_ops,109.0,0.0071299998089671135,0.0071299998089671135,qiskit_sabre,7.0,708.0,536.0,172.0,172.0,508.0,817.0,536.0,281.0,172.0,499.0,109.0,655.0,109.0,0.0,109.0,109.0,327.0,147.0,
rd53_133,rd53,7,random_best,111.0,111.0,exact_swap_ops,111.0,0.008843599818646908,0.008843599818646908,qiskit_sabre,7.0,708.0,536.0,172.0,172.0,508.0,819.0,536.0,283.0,172.0,505.0,111.0,631.0,111.0,0.0,111.0,111.0,333.0,123.0,
rd53_133,rd53,7,sabre_layout,79.0,79.0,exact_swap_ops,79.0,0.007043600082397461,0.007043600082397461,qiskit_sabre,7.0,708.0,536.0,172.0,172.0,508.0,787.0,536.0,251.0,172.0,409.0,79.0,605.0,79.0,0.0,79.0,79.0,237.0,97.0,
rd53_133,rd53,7,rl+beam+tabu,84.0,84.0,,,0.007236999925225973,,qiskit_sabre,7.0,708.0,536.0,172.0,172.0,508.0,792.0,536.0,256.0,172.0,424.0,84.0,616.0,84.0,0.0,84.0,84.0,252.0,108.0,beam8
urf5_280,urf5,16,trivial,25738.0,25738.0,exact_swap_ops,25738.0,0.15455579990521073,0.15455579990521073,qiskit_sabre,16.0,61269.0,37505.0,23764.0,23764.0,33449.0,87007.0,37505.0,49502.0,23764.0,100978.0,25738.0,62916.0,25738.0,0.0,25738.0,25738.0,77214.0,29467.0,
urf5_280,urf5,16,dense,22200.0,22200.0,exact_swap_ops,22200.0,0.1267754000145942,0.1267754000145942,qiskit_sabre,16.0,61269.0,37505.0,23764.0,23764.0,33449.0,83469.0,37505.0,45964.0,23764.0,90364.0,22200.0,62346.0,22200.0,0.0,22200.0,22200.0,66600.0,28897.0,
urf5_280,urf5,16,random_best,21952.0,21952.0,exact_swap_ops,21952.0,0.1212629999499768,0.1212629999499768,qiskit_sabre,16.0,61269.0,37505.0,23764.0,23764.0,33449.0,83221.0,37505.0,45716.0,23764.0,89620.0,21952.0,62234.0,21952.0,0.0,21952.0,21952.0,65856.0,28785.0,
urf5_280,urf5,16,sabre_layout,22837.0,22837.0,exact_swap_ops,22837.0,0.12879099999554455,0.12879099999554455,qiskit_sabre,16.0,61269.0,37505.0,23764.0,23764.0,33449.0,84106.0,37505.0,46601.0,23764.0,92275.0,22837.0,62661.0,22837.0,0.0,22837.0,22837.0,68511.0,29212.0,
urf5_280,urf5,16,rl+beam+tabu,25213.0,25881.0,,,0.1274009000044316,,qiskit_sabre,16.0,61269.0,37505.0,23764.0,23764.0,33449.0,87150.0,37505.0,49645.0,23764.0,101407.0,25881.0,62601.0,25881.0,0.0,25881.0,25881.0,77643.0,29152.0,beam8_tabu
radd_250,radd,16,trivial,1436.0,1436.0,exact_swap_ops,1436.0,0.01374790002591908,0.01374790002591908,qiskit_sabre,16.0,4013.0,2608.0,1405.0,1405.0,2145.0,5449.0,2608.0,2841.0,1405.0,5713.0,1436.0,3995.0,1436.0,0.0,1436.0,1436.0,4308.0,1850.0,
radd_250,radd,16,dense,1327.0,1327.0,exact_swap_ops,1327.0,0.013848199974745512,0.013848199974745512,qiskit_sabre,16.0,4013.0,2608.0,1405.0,1405.0,2145.0,5340.0,2608.0,2732.0,1405.0,5386.0,1327.0,4018.0,1327.0,0.0,1327.0,1327.0,3981.0,1873.0,
radd_250,radd,16,random_best,1397.0,1397.0,exact_swap_ops,1397.0,0.013396400026977062,0.013396400026977062,qiskit_sabre,16.0,4013.0,2608.0,1405.0,1405.0,2145.0,5410.0,2608.0,2802.0,1405.0,5596.0,1397.0,3942.0,1397.0,0.0,1397.0,1397.0,4191.0,1797.0,
radd_250,radd,16,sabre_layout,1361.0,1361.0,exact_swap_ops,1361.0,0.018470499897375703,0.018470499897375703,qiskit_sabre,16.0,4013.0,2608.0,1405.0,1405.0,2145.0,5374.0,2608.0,2766.0,1405.0,5488.0,1361.0,4027.0,1361.0,0.0,1361.0,1361.0,4083.0,1882.0,
radd_250,radd,16,rl+beam+tabu,1364.0,1397.0,,,0.012836699839681387,,qiskit_sabre,16.0,4013.0,2608.0,1405.0,1405.0,2145.0,5410.0,2608.0,2802.0,1405.0,5596.0,1397.0,3976.0,1397.0,0.0,1397.0,1397.0,4191.0,1831.0,beam8_tabu
qaoa_28_0301,qaoa,28,trivial,318.0,318.0,exact_swap_ops,318.0,0.007080900017172098,0.007080900017172098,qiskit_sabre,28.0,803.0,641.0,162.0,162.0,77.0,1121.0,641.0,480.0,162.0,1116.0,318.0,179.0,318.0,0.0,318.0,318.0,954.0,102.0,
qaoa_28_0301,qaoa,28,dense,209.0,209.0,exact_swap_ops,209.0,0.007349800085648894,0.007349800085648894,qiskit_sabre,28.0,803.0,641.0,162.0,162.0,77.0,1012.0,641.0,371.0,162.0,789.0,209.0,191.0,209.0,0.0,209.0,209.0,627.0,114.0,
qaoa_28_0301,qaoa,28,random_best,227.0,227.0,exact_swap_ops,227.0,0.00715019996277988,0.00715019996277988,qiskit_sabre,28.0,803.0,641.0,162.0,162.0,77.0,1030.0,641.0,389.0,162.0,843.0,227.0,208.0,227.0,0.0,227.0,227.0,681.0,131.0,
qaoa_28_0301,qaoa,28,sabre_layout,101.0,101.0,exact_swap_ops,101.0,0.006827300181612372,0.006827300181612372,qiskit_sabre,28.0,803.0,641.0,162.0,162.0,77.0,904.0,641.0,263.0,162.0,465.0,101.0,131.0,101.0,0.0,101.0,101.0,303.0,54.0,
qaoa_28_0301,qaoa,28,rl+beam+tabu,127.0,127.0,,,0.007035000016912818,,qiskit_sabre,28.0,803.0,641.0,162.0,162.0,77.0,930.0,641.0,289.0,162.0,543.0,127.0,155.0,127.0,0.0,127.0,127.0,381.0,78.0,beam8_tabu
sym9_146,sym9,16,trivial,189.0,189.0,exact_swap_ops,189.0,0.006623600143939257,0.006623600143939257,qiskit_sabre,16.0,408.0,260.0,148.0,148.0,157.0,597.0,260.0,337.0,148.0,715.0,189.0,402.0,189.0,0.0,189.0,189.0,567.0,245.0,
sym9_146,sym9,16,dense,156.0,156.0,exact_swap_ops,156.0,0.00655780010856688,0.00655780010856688,qiskit_sabre,16.0,408.0,260.0,148.0,148.0,157.0,564.0,260.0,304.0,148.0,616.0,156.0,374.0,156.0,0.0,156.0,156.0,468.0,217.0,
sym9_146,sym9,16,random_best,164.0,164.0,exact_swap_ops,164.0,0.00709369988180697,0.00709369988180697,qiskit_sabre,16.0,408.0,260.0,148.0,148.0,157.0,572.0,260.0,312.0,148.0,640.0,164.0,382.0,164.0,0.0,164.0,164.0,492.0,225.0,
sym9_146,sym9,16,sabre_layout,105.0,105.0,exact_swap_ops,105.0,0.006381700048223138,0.006381700048223138,qiskit_sabre,16.0,408.0,260.0,148.0,148.0,157.0,513.0,260.0,253.0,148.0,463.0,105.0,313.0,105.0,0.0,105.0,105.0,315.0,156.0,
sym9_146,sym9,16,rl+beam+tabu,116.0,127.0,,,0.007082300027832389,,qiskit_sabre,16.0,408.0,260.0,148.0,148.0,157.0,535.0,260.0,275.0,148.0,529.0,127.0,328.0,127.0,0.0,127.0,127.0,381.0,171.0,beam8_tabu
4mod5-v0_19,4mod5-v0,5,trivial,19.0,19.0,exact_swap_ops,19.0,0.005501599982380867,0.005501599982380867,qiskit_sabre,5.0,41.0,27.0,14.0,14.0,31.0,60.0,27.0,33.0,14.0,71.0,19.0,43.0,19.0,0.0,19.0,19.0,57.0,12.0,
4mod5-v0_19,4mod5-v0,5,dense,12.0,12.0,exact_swap_ops,12.0,0.008785099955275655,0.008785099955275655,qiskit_sabre,5.0,41.0,27.0,14.0,14.0,31.0,53.0,27.0,26.0,14.0,50.0,12.0,42.0,12.0,0.0,12.0,12.0,36.0,11.0,
4mod5-v0_19,4mod5-v0,5,random_best,14.0,14.0,exact_swap_ops,14.0,0.005695000058040023,0.005695000058040023,qiskit_sabre,5.0,41.0,27.0,14.0,14.0,31.0,55.0,27.0,28.0,14.0,56.0,14.0,42.0,14.0,0.0,14.0,14.0,42.0,11.0,
4mod5-v0_19,4mod5-v0,5,sabre_layout,3.0,3.0,exact_swap_ops,3.0,0.005501799983903766,0.005501799983903766,qiskit_sabre,5.0,41.0,27.0,14.0,14.0,31.0,44.0,27.0,17.0,14.0,23.0,3.0,40.0,3.0,0.0,3.0,3.0,9.0,9.0,
4mod5-v0_19,4mod5-v0,5,rl+beam+tabu,4.0,6.0,,,0.005599500145763159,,qiskit_sabre,5.0,41.0,27.0,14.0,14.0,31.0,47.0,27.0,20.0,14.0,32.0,6.0,40.0,6.0,0.0,6.0,6.0,18.0,9.0,beam8_tabu
grover_28_0283,grover,28,trivial,292.0,292.0,exact_swap_ops,292.0,0.00744779990054667,0.00744779990054667,qiskit_sabre,28.0,1380.0,1263.0,117.0,117.0,97.0,1672.0,1263.0,409.0,117.0,993.0,292.0,257.0,292.0,0.0,292.0,292.0,876.0,160.0,
grover_28_0283,grover,28,dense,262.0,262.0,exact_swap_ops,262.0,0.007821999955922365,0.007821999955922365,qiskit_sabre,28.0,1380.0,1263.0,117.0,117.0,97.0,1642.0,1263.0,379.0,117.0,903.0,262.0,300.0,262.0,0.0,262.0,262.0,786.0,203.0,
grover_28_0283,grover,28,random_best,275.0,275.0,exact_swap_ops,275.0,0.007684000069275498,0.007684000069275498,qiskit_sabre,28.0,1380.0,1263.0,117.0,117.0,97.0,1655.0,1263.0,392.0,117.0,942.0,275.0,239.0,275.0,0.0,275.0,275.0,825.0,142.0,
grover_28_0283,grover,28,sabre_layout,121.0,121.0,exact_swap_ops,121.0,0.011907000094652176,0.011907000094652176,qiskit_sabre,28.0,1380.0,1263.0,117.0,117.0,97.0,1501.0,1263.0,238.0,117.0,480.0,121.0,165.0,121.0,0.0,121.0,121.0,363.0,68.0,
grover_28_0283,grover,28,rl+beam+tabu,166.0,216.0,,,0.007459099870175123,,qiskit_sabre,28.0,1380.0,1263.0,117.0,117.0,97.0,1596.0,1263.0,333.0,117.0,765.0,216.0,243.0,216.0,0.0,216.0,216.0,648.0,146.0,beam8_tabu
adder_32_0298,adder,32,trivial,260.0,260.0,exact_swap_ops,260.0,0.006911200005561113,0.006911200005561113,qiskit_sabre,32.0,315.0,195.0,120.0,120.0,182.0,575.0,195.0,380.0,120.0,900.0,260.0,324.0,260.0,0.0,260.0,260.0,780.0,142.0,
adder_32_0298,adder,32,dense,180.0,180.0,exact_swap_ops,180.0,0.006357700098305941,0.006357700098305941,qiskit_sabre,32.0,315.0,195.0,120.0,120.0,182.0,495.0,195.0,300.0,120.0,660.0,180.0,276.0,180.0,0.0,180.0,180.0,540.0,94.0,
adder_32_0298,adder,32,random_best,208.0,208.0,exact_swap_ops,208.0,0.01071329996921122,0.01071329996921122,qiskit_sabre,32.0,315.0,195.0,120.0,120.0,182.0,523.0,195.0,328.0,120.0,744.0,208.0,312.0,208.0,0.0,208.0,208.0,624.0,130.0,
adder_32_0298,adder,32,sabre_layout,88.0,88.0,exact_swap_ops,88.0,0.0062671999912709,0.0062671999912709,qiskit_sabre,32.0,315.0,195.0,120.0,120.0,182.0,403.0,195.0,208.0,120.0,384.0,88.0,249.0,88.0,0.0,88.0,88.0,264.0,67.0,
adder_32_0298,adder,32,rl+beam+tabu,186.0,189.0,,,0.006330000003799796,,qiskit_sabre,32.0,315.0,195.0,120.0,120.0,182.0,504.0,195.0,309.0,120.0,687.0,189.0,295.0,189.0,0.0,189.0,189.0,567.0,113.0,beam8_tabu
4gt5_77,4gt5,5,trivial,26.0,26.0,exact_swap_ops,26.0,0.005674300016835332,0.005674300016835332,qiskit_sabre,5.0,72.0,42.0,30.0,30.0,57.0,98.0,42.0,56.0,30.0,108.0,26.0,71.0,26.0,0.0,26.0,26.0,78.0,14.0,
4gt5_77,4gt5,5,dense,24.0,24.0,exact_swap_ops,24.0,0.005464199930429459,0.005464199930429459,qiskit_sabre,5.0,72.0,42.0,30.0,30.0,57.0,96.0,42.0,54.0,30.0,102.0,24.0,70.0,24.0,0.0,24.0,24.0,72.0,13.0,
4gt5_77,4gt5,5,random_best,29.0,29.0,exact_swap_ops,29.0,0.005678000161424279,0.005678000161424279,qiskit_sabre,5.0,72.0,42.0,30.0,30.0,57.0,101.0,42.0,59.0,30.0,117.0,29.0,79.0,29.0,0.0,29.0,29.0,87.0,22.0,
4gt5_77,4gt5,5,sabre_layout,6.0,6.0,exact_swap_ops,6.0,0.005541199818253517,0.005541199818253517,qiskit_sabre,5.0,72.0,42.0,30.0,30.0,57.0,78.0,42.0,36.0,30.0,48.0,6.0,65.0,6.0,0.0,6.0,6.0,18.0,8.0,
4gt5_77,4gt5,5,rl+beam+tabu,10.0,10.0,,,0.008481699973344803,,qiskit_sabre,5.0,72.0,42.0,30.0,30.0,57.0,82.0,42.0,40.0,30.0,60.0,10.0,66.0,10.0,0.0,10.0,10.0,30.0,9.0,beam8_tabu
toffoli_double_3,toffoli_double,4,trivial,9.0,9.0,exact_swap_ops,9.0,0.00571900000795722,0.00571900000795722,qiskit_sabre,4.0,37.0,27.0,10.0,10.0,30.0,46.0,27.0,19.0,10.0,37.0,9.0,33.0,9.0,0.0,9.0,9.0,27.0,3.0,
